sample_id,tr_id,T,target_stop_id,target_time_begin,cur_dev_s,target_delay_s,target_class
9000018_1767736800,9000018,2026-01-06 22:00:00,10800295,2026-01-06 22:10:32.630011054,146.0,11.0,ontime
9000018_1767737100,9000018,2026-01-06 22:05:00,10800584,2026-01-06 22:15:32.630011054,146.0,-17.0,ontime
9000018_1767737400,9000018,2026-01-06 22:10:00,10800297,2026-01-06 22:20:32.630011054,57.0,-2.0,ontime
9000018_1767737700,9000018,2026-01-06 22:15:00,10800385,2026-01-06 22:26:32.630011054,-30.0,-103.0,early
9000018_1767738000,9000018,2026-01-06 22:20:00,10800302,2026-01-06 22:30:32.630011054,19.0,-42.0,ontime
9000019_1767666900,9000019,2026-01-06 02:35:00,10900606,2026-01-06 02:46:27.712873048,0.0,-28.0,ontime
9000019_1767667200,9000019,2026-01-06 02:40:00,10900592,2026-01-06 02:51:27.712873048,0.0,4.0,ontime
9000019_1767667500,9000019,2026-01-06 02:45:00,10900612,2026-01-06 02:55:27.712873048,0.0,-2.0,ontime
9000019_1767667800,9000019,2026-01-06 02:50:00,10900599,2026-01-06 03:00:27.712873048,8.0,-26.0,ontime
9000019_1767668100,9000019,2026-01-06 02:55:00,10900122,2026-01-06 03:05:27.712873048,-23.0,-89.0,early
9000019_1767668400,9000019,2026-01-06 03:00:00,10900173,2026-01-06 03:11:27.712873048,-120.0,-32.0,ontime
9000019_1767669600,9000019,2026-01-06 03:20:00,10900107,2026-01-06 03:31:27.712873048,-40.0,60.0,ontime
9000019_1767669900,9000019,2026-01-06 03:25:00,10900404,2026-01-06 03:36:27.712873048,-40.0,26.0,ontime
9000019_1767670200,9000019,2026-01-06 03:30:00,10900030,2026-01-06 03:41:27.712873048,-40.0,96.0,ontime
9000019_1767670500,9000019,2026-01-06 03:35:00,10900435,2026-01-06 03:45:27.712873048,52.0,63.0,ontime
9000019_1767670800,9000019,2026-01-06 03:40:00,10900121,2026-01-06 03:50:27.712873048,111.0,-34.0,ontime
9000019_1767671100,9000019,2026-01-06 03:45:00,10900164,2026-01-06 03:55:27.712873048,75.0,-77.0,early
9000019_1767671400,9000019,2026-01-06 03:50:00,10900003,2026-01-06 04:01:27.712873048,8.0,-75.0,early
9000019_1767671700,9000019,2026-01-06 03:55:00,10900020,2026-01-06 04:05:27.712873048,-28.0,-122.0,early
9000019_1767672000,9000019,2026-01-06 04:00:00,10900129,2026-01-06 04:10:27.712873048,-77.0,-30.0,ontime
9000019_1767672300,9000019,2026-01-06 04:05:00,10900155,2026-01-06 04:15:27.712873048,-110.0,-97.0,early
9000019_1767672600,9000019,2026-01-06 04:10:00,10900362,2026-01-06 04:20:27.712873048,9.0,-96.0,early
9000019_1767672900,9000019,2026-01-06 04:15:00,10900091,2026-01-06 04:25:27.712873048,-56.0,-59.0,ontime
9000019_1767673200,9000019,2026-01-06 04:20:00,10900401,2026-01-06 04:30:27.712873048,9.0,40.0,ontime
9000019_1767674100,9000019,2026-01-06 04:35:00,10900094,2026-01-06 04:46:27.712873048,-11.0,30.0,ontime
9000019_1767674400,9000019,2026-01-06 04:40:00,10900406,2026-01-06 04:51:27.712873048,-11.0,65.0,ontime
9000019_1767674700,9000019,2026-01-06 04:45:00,10900098,2026-01-06 04:56:27.712873048,-11.0,160.0,late
9000019_1767675000,9000019,2026-01-06 04:50:00,10900093,2026-01-06 05:00:27.712873048,113.0,85.0,ontime
9000019_1767675300,9000019,2026-01-06 04:55:00,10900478,2026-01-06 05:05:27.712873048,144.0,47.0,ontime
9000019_1767675600,9000019,2026-01-06 05:00:00,10900100,2026-01-06 05:10:27.712873048,88.0,1.0,ontime
9000019_1767675900,9000019,2026-01-06 05:05:00,10900493,2026-01-06 05:16:27.712873048,73.0,-40.0,ontime
9000019_1767676200,9000019,2026-01-06 05:10:00,10900498,2026-01-06 05:20:27.712873048,1.0,-41.0,ontime
9000019_1767676500,9000019,2026-01-06 05:15:00,10900078,2026-01-06 05:25:27.712873048,-36.0,52.0,ontime
9000019_1767676800,9000019,2026-01-06 05:20:00,10900092,2026-01-06 05:30:27.712873048,-48.0,17.0,ontime
9000019_1767677100,9000019,2026-01-06 05:25:00,10900099,2026-01-06 05:35:27.712873048,108.0,-54.0,ontime
9000019_1767677400,9000019,2026-01-06 05:30:00,10900130,2026-01-06 05:40:27.712873048,64.0,-149.0,early
9000019_1767677700,9000019,2026-01-06 05:35:00,10900113,2026-01-06 05:45:27.712873048,-52.0,-3.0,ontime
9000019_1767679500,9000019,2026-01-06 06:05:00,10900029,2026-01-06 06:19:27.712873048,-2.0,30.0,ontime
9000019_1767679800,9000019,2026-01-06 06:10:00,10900308,2026-01-06 06:21:27.712873048,-2.0,81.0,ontime
9000019_1767680100,9000019,2026-01-06 06:15:00,10900558,2026-01-06 06:25:27.712873048,-2.0,71.0,ontime
9000019_1767680400,9000019,2026-01-06 06:20:00,10900314,2026-01-06 06:30:27.712873048,68.0,55.0,ontime
9000019_1767680700,9000019,2026-01-06 06:25:00,10900140,2026-01-06 06:36:27.712873048,94.0,4.0,ontime
9000019_1767681000,9000019,2026-01-06 06:30:00,10900148,2026-01-06 06:40:27.712873048,61.0,-19.0,ontime
9000019_1767681300,9000019,2026-01-06 06:35:00,10900219,2026-01-06 06:45:27.712873048,-8.0,-21.0,ontime
9000019_1767681600,9000019,2026-01-06 06:40:00,10900066,2026-01-06 06:50:27.712873048,12.0,-75.0,early
9000019_1767681900,9000019,2026-01-06 06:45:00,10900500,2026-01-06 06:56:27.712873048,1.0,-11.0,ontime
9000019_1767682200,9000019,2026-01-06 06:50:00,10900503,2026-01-06 07:00:27.712873048,-52.0,-75.0,early
9000019_1767682500,9000019,2026-01-06 06:55:00,10900125,2026-01-06 07:06:27.712873048,-2.0,-43.0,ontime
9000019_1767682800,9000019,2026-01-06 07:00:00,10900456,2026-01-06 07:11:27.712873048,-54.0,-89.0,early
9000019_1767683100,9000019,2026-01-06 07:05:00,10900159,2026-01-06 07:16:27.712873048,-34.0,-13.0,ontime
9000019_1767683700,9000019,2026-01-06 07:15:00,10900481,2026-01-06 07:27:27.712873048,-63.0,-12.0,ontime
9000019_1767684000,9000019,2026-01-06 07:20:00,10900162,2026-01-06 07:30:27.712873048,1.0,47.0,ontime
9000019_1767684300,9000019,2026-01-06 07:25:00,10900501,2026-01-06 07:35:27.712873048,1.0,97.0,ontime
9000019_1767684600,9000019,2026-01-06 07:30:00,10900187,2026-01-06 07:40:27.712873048,72.0,-6.0,ontime
9000019_1767684900,9000019,2026-01-06 07:35:00,10900365,2026-01-06 07:46:27.712873048,60.0,-17.0,ontime
9000019_1767685200,9000019,2026-01-06 07:40:00,10900180,2026-01-06 07:50:27.712873048,121.0,-78.0,early
9000019_1767685500,9000019,2026-01-06 07:45:00,10900580,2026-01-06 07:55:27.712873048,-30.0,-79.0,early
9000019_1767685800,9000019,2026-01-06 07:50:00,10900534,2026-01-06 08:01:27.712873048,-57.0,-21.0,ontime
9000019_1767686100,9000019,2026-01-06 07:55:00,10900131,2026-01-06 08:06:27.712873048,-59.0,-71.0,early
9000019_1767686400,9000019,2026-01-06 08:00:00,10900117,2026-01-06 08:10:27.712873048,-150.0,-33.0,ontime
9000019_1767686700,9000019,2026-01-06 08:05:00,10900444,2026-01-06 08:15:27.712873048,-44.0,-24.0,ontime
9000019_1767687000,9000019,2026-01-06 08:10:00,10900499,2026-01-06 08:20:27.712873048,-83.0,-79.0,early
9000019_1767687300,9000019,2026-01-06 08:15:00,10900407,2026-01-06 08:25:27.712873048,-8.0,100.0,ontime
9000019_1767687600,9000019,2026-01-06 08:20:00,10900415,2026-01-06 08:30:27.712873048,-94.0,87.0,ontime
9000019_1767687900,9000019,2026-01-06 08:25:00,10900451,2026-01-06 08:35:27.712873048,65.0,77.0,ontime
9000019_1767688200,9000019,2026-01-06 08:30:00,10900102,2026-01-06 08:40:27.712873048,100.0,213.0,late
9000019_1767688500,9000019,2026-01-06 08:35:00,10900474,2026-01-06 08:45:27.712873048,97.0,150.0,late
9000019_1767688800,9000019,2026-01-06 08:40:00,10900082,2026-01-06 08:50:27.712873048,169.0,133.0,late
9000019_1767689100,9000019,2026-01-06 08:45:00,10900344,2026-01-06 08:55:27.712873048,208.0,104.0,ontime
9000019_1767689400,9000019,2026-01-06 08:50:00,10900077,2026-01-06 09:01:27.712873048,151.0,12.0,ontime
9000019_1767689700,9000019,2026-01-06 08:55:00,10900486,2026-01-06 09:06:27.712873048,175.0,-78.0,early
9000019_1767690000,9000019,2026-01-06 09:00:00,10900106,2026-01-06 09:11:27.712873048,-10.0,-100.0,early
9000019_1767690300,9000019,2026-01-06 09:05:00,10900434,2026-01-06 09:15:27.712873048,-21.0,-98.0,early
9000019_1767690600,9000019,2026-01-06 09:10:00,10900096,2026-01-06 09:20:27.712873048,-104.0,-81.0,early
9000019_1767690900,9000019,2026-01-06 09:15:00,10900363,2026-01-06 09:25:27.712873048,-81.0,-142.0,early
9000019_1767691200,9000019,2026-01-06 09:20:00,10900124,2026-01-06 09:31:27.712873048,-116.0,7.0,ontime
9000019_1767691800,9000019,2026-01-06 09:30:00,10900536,2026-01-06 09:42:27.712873048,-117.0,37.0,ontime
9000019_1767692100,9000019,2026-01-06 09:35:00,10900611,2026-01-06 09:45:27.712873048,47.0,12.0,ontime
9000019_1767692400,9000019,2026-01-06 09:40:00,10900340,2026-01-06 09:50:27.712873048,47.0,143.0,late
9000019_1767692700,9000019,2026-01-06 09:45:00,10900317,2026-01-06 09:56:27.712873048,30.0,134.0,late
9000019_1767693000,9000019,2026-01-06 09:50:00,10900262,2026-01-06 10:01:27.712873048,79.0,114.0,ontime
9000019_1767693300,9000019,2026-01-06 09:55:00,10900255,2026-01-06 10:05:27.712873048,220.0,48.0,ontime
9000019_1767693600,9000019,2026-01-06 10:00:00,10900418,2026-01-06 10:10:27.712873048,148.0,20.0,ontime
9000019_1767693900,9000019,2026-01-06 10:05:00,10900497,2026-01-06 10:15:27.712873048,75.0,-12.0,ontime
9000019_1767694200,9000019,2026-01-06 10:10:00,10900643,2026-01-06 10:20:27.712873048,98.0,61.0,ontime
9000019_1767694500,9000019,2026-01-06 10:15:00,10900427,2026-01-06 10:26:27.712873048,-49.0,-22.0,ontime
9000019_1767694800,9000019,2026-01-06 10:20:00,10900291,2026-01-06 10:30:27.712873048,10.0,5.0,ontime
9000019_1767695100,9000019,2026-01-06 10:25:00,10900457,2026-01-06 10:36:27.712873048,-63.0,6.0,ontime
9000019_1767695400,9000019,2026-01-06 10:30:00,10900622,2026-01-06 10:41:27.712873048,-45.0,-19.0,ontime
9000019_1767695700,9000019,2026-01-06 10:35:00,10900628,2026-01-06 10:45:27.712873048,37.0,74.0,ontime
9000019_1767696000,9000019,2026-01-06 10:40:00,10900494,2026-01-06 10:54:27.712873048,1.0,175.0,late
9000019_1767696300,9000019,2026-01-06 10:45:00,10900267,2026-01-06 10:57:27.712873048,121.0,191.0,late
9000019_1767696600,9000019,2026-01-06 10:50:00,10900338,2026-01-06 11:00:27.712873048,74.0,161.0,late
9000019_1767696900,9000019,2026-01-06 10:55:00,10900025,2026-01-06 11:05:27.712873048,162.0,147.0,late
9000019_1767697200,9000019,2026-01-06 11:00:00,10900421,2026-01-06 11:10:27.712873048,182.0,90.0,ontime
9000019_1767697500,9000019,2026-01-06 11:05:00,10900272,2026-01-06 11:15:27.712873048,209.0,23.0,ontime
9000019_1767697800,9000019,2026-01-06 11:10:00,10900316,2026-01-06 11:20:27.712873048,86.0,36.0,ontime
9000019_1767698100,9000019,2026-01-06 11:15:00,10900624,2026-01-06 11:26:27.712873048,56.0,-12.0,ontime
9000019_1767698400,9000019,2026-01-06 11:20:00,10900234,2026-01-06 11:31:27.712873048,-5.0,-64.0,early
9000019_1767698700,9000019,2026-01-06 11:25:00,10900546,2026-01-06 11:36:27.712873048,-6.0,-181.0,early
9000019_1767699000,9000019,2026-01-06 11:30:00,10900518,2026-01-06 11:40:27.712873048,-19.0,-138.0,early
9000019_1767699300,9000019,2026-01-06 11:35:00,10900475,2026-01-06 11:45:27.712873048,-135.0,-161.0,early
9000019_1767699600,9000019,2026-01-06 11:40:00,10900537,2026-01-06 11:50:27.712873048,-151.0,-327.0,early
9000019_1767699900,9000019,2026-01-06 11:45:00,10900453,2026-01-06 11:56:27.712873048,-219.0,-159.0,early
9000019_1767700500,9000019,2026-01-06 11:55:00,10900352,2026-01-06 12:06:27.712873048,-245.0,81.0,ontime
9000019_1767700800,9000019,2026-01-06 12:00:00,10900631,2026-01-06 12:10:27.712873048,-158.0,49.0,ontime
9000019_1767701100,9000019,2026-01-06 12:05:00,10900582,2026-01-06 12:15:27.712873048,-158.0,130.0,late
9000019_1767701400,9000019,2026-01-06 12:10:00,10900392,2026-01-06 12:20:27.712873048,49.0,120.0,ontime
9000019_1767701700,9000019,2026-01-06 12:15:00,10900636,2026-01-06 12:25:27.712873048,72.0,157.0,late
9000019_1767702000,9000019,2026-01-06 12:20:00,10900639,2026-01-06 12:31:27.712873048,239.0,97.0,ontime
9000019_1767702300,9000019,2026-01-06 12:25:00,10900384,2026-01-06 12:36:27.712873048,135.0,147.0,late
9000019_1767702600,9000019,2026-01-06 12:30:00,10900473,2026-01-06 12:40:27.712873048,68.0,158.0,late
9000019_1767702900,9000019,2026-01-06 12:35:00,10900277,2026-01-06 12:46:27.712873048,187.0,156.0,late
9000019_1767703200,9000019,2026-01-06 12:40:00,10900472,2026-01-06 12:50:27.712873048,203.0,95.0,ontime
9000019_1767703500,9000019,2026-01-06 12:45:00,10900259,2026-01-06 12:56:27.712873048,176.0,181.0,late
9000019_1767703800,9000019,2026-01-06 12:50:00,10900422,2026-01-06 13:00:27.712873048,107.0,123.0,late
9000019_1767704100,9000019,2026-01-06 12:55:00,10900571,2026-01-06 13:05:27.712873048,110.0,23.0,ontime
9000019_1767705600,9000019,2026-01-06 13:20:00,10900597,2026-01-06 13:33:27.712873048,160.0,120.0,ontime
9000019_1767705900,9000019,2026-01-06 13:25:00,10900600,2026-01-06 13:36:27.712873048,160.0,53.0,ontime
9000019_1767706200,9000019,2026-01-06 13:30:00,10900257,2026-01-06 13:40:27.712873048,160.0,99.0,ontime
9000019_1767706500,9000019,2026-01-06 13:35:00,10900541,2026-01-06 13:45:27.712873048,74.0,374.0,late
9000019_1767706800,9000019,2026-01-06 13:40:00,10900246,2026-01-06 13:52:27.712873048,93.0,296.0,late
9000019_1767707100,9000019,2026-01-06 13:45:00,10900324,2026-01-06 13:55:27.712873048,357.0,253.0,late
9000019_1767707400,9000019,2026-01-06 13:50:00,10900394,2026-01-06 14:00:27.712873048,334.0,232.0,late
9000019_1767707700,9000019,2026-01-06 13:55:00,10900250,2026-01-06 14:05:27.712873048,254.0,289.0,late
9000019_1767708000,9000019,2026-01-06 14:00:00,10900399,2026-01-06 14:10:27.712873048,240.0,206.0,late
9000019_1767708300,9000019,2026-01-06 14:05:00,10900276,2026-01-06 14:15:27.712873048,336.0,209.0,late
9000019_1767708600,9000019,2026-01-06 14:10:00,10900381,2026-01-06 14:20:27.712873048,258.0,240.0,late
9000019_1767708900,9000019,2026-01-06 14:15:00,10900301,2026-01-06 14:27:27.712873048,236.0,126.0,late
9000019_1767709200,9000019,2026-01-06 14:20:00,10900033,2026-01-06 14:30:27.712873048,200.0,113.0,ontime
9000019_1767709500,9000019,2026-01-06 14:25:00,10900271,2026-01-06 14:35:27.712873048,207.0,112.0,ontime
9000019_1767710100,9000019,2026-01-06 14:35:00,10900515,2026-01-06 14:48:27.712873048,108.0,83.0,ontime
9000019_1767710400,9000019,2026-01-06 14:40:00,10900529,2026-01-06 14:51:27.712873048,114.0,76.0,ontime
9000019_1767710700,9000019,2026-01-06 14:45:00,10900596,2026-01-06 14:55:27.712873048,114.0,101.0,ontime
9000019_1767711000,9000019,2026-01-06 14:50:00,10900319,2026-01-06 15:00:27.712873048,63.0,178.0,late
9000019_1767711300,9000019,2026-01-06 14:55:00,10900391,2026-01-06 15:07:27.712873048,127.0,95.0,ontime
9000019_1767711600,9000019,2026-01-06 15:00:00,10900059,2026-01-06 15:10:27.712873048,169.0,73.0,ontime
9000019_1767711900,9000019,2026-01-06 15:05:00,10900188,2026-01-06 15:15:27.712873048,163.0,99.0,ontime
9000019_1767712200,9000019,2026-01-06 15:10:00,10900165,2026-01-06 15:20:27.712873048,45.0,25.0,ontime
9000019_1767712500,9000019,2026-01-06 15:15:00,10900196,2026-01-06 15:25:27.712873048,83.0,-26.0,ontime
9000019_1767712800,9000019,2026-01-06 15:20:00,10900132,2026-01-06 15:30:27.712873048,3.0,-76.0,early
9000019_1767713100,9000019,2026-01-06 15:25:00,10900179,2026-01-06 15:35:27.712873048,2.0,-116.0,early
9000019_1767713400,9000019,2026-01-06 15:30:00,10900517,2026-01-06 15:42:27.712873048,-60.0,81.0,ontime
9000019_1767713700,9000019,2026-01-06 15:35:00,10900197,2026-01-06 15:45:27.712873048,-29.0,-24.0,ontime
9000019_1767714000,9000019,2026-01-06 15:40:00,10900154,2026-01-06 15:50:27.712873048,122.0,68.0,ontime
9000019_1767716400,9000019,2026-01-06 16:20:00,10900147,2026-01-06 16:33:27.712873048,88.0,64.0,ontime
9000019_1767716700,9000019,2026-01-06 16:25:00,10900213,2026-01-06 16:36:27.712873048,88.0,108.0,ontime
9000019_1767717000,9000019,2026-01-06 16:30:00,10900428,2026-01-06 16:40:27.712873048,88.0,45.0,ontime
9000019_1767717300,9000019,2026-01-06 16:35:00,10900410,2026-01-06 16:45:27.712873048,79.0,132.0,late
9000019_1767717600,9000019,2026-01-06 16:40:00,10900206,2026-01-06 16:52:27.712873048,82.0,41.0,ontime
9000019_1767717900,9000019,2026-01-06 16:45:00,10900186,2026-01-06 16:55:27.712873048,107.0,57.0,ontime
9000019_1767718200,9000019,2026-01-06 16:50:00,10900347,2026-01-06 17:00:27.712873048,100.0,5.0,ontime
9000019_1767718500,9000019,2026-01-06 16:55:00,10900576,2026-01-06 17:05:27.712873048,18.0,-45.0,ontime
9000019_1767718800,9000019,2026-01-06 17:00:00,10900231,2026-01-06 17:10:27.712873048,-19.0,-40.0,ontime
9000019_1767719100,9000019,2026-01-06 17:05:00,10900313,2026-01-06 17:15:27.712873048,-55.0,-81.0,early
9000019_1767719400,9000019,2026-01-06 17:10:00,10900232,2026-01-06 17:20:27.712873048,-37.0,-100.0,early
9000019_1767719700,9000019,2026-01-06 17:15:00,10900073,2026-01-06 17:27:27.712873048,-39.0,-173.0,early
9000019_1767720000,9000019,2026-01-06 17:20:00,10900452,2026-01-06 17:30:27.712873048,-79.0,-211.0,early
9000019_1767720300,9000019,2026-01-06 17:25:00,10900185,2026-01-06 17:35:27.712873048,-161.0,-55.0,ontime
9000019_1767720900,9000019,2026-01-06 17:35:00,10900178,2026-01-06 17:48:27.712873048,-183.0,56.0,ontime
9000019_1767721200,9000019,2026-01-06 17:40:00,10900567,2026-01-06 17:51:27.712873048,-36.0,49.0,ontime
9000019_1767721500,9000019,2026-01-06 17:45:00,10900618,2026-01-06 17:55:27.712873048,-36.0,21.0,ontime
9000019_1767721800,9000019,2026-01-06 17:50:00,10900201,2026-01-06 18:00:27.712873048,39.0,27.0,ontime
9000019_1767722100,9000019,2026-01-06 17:55:00,10900210,2026-01-06 18:06:27.712873048,6.0,-48.0,ontime
9000019_1767722400,9000019,2026-01-06 18:00:00,10900569,2026-01-06 18:11:27.712873048,62.0,-26.0,ontime
9000019_1767722700,9000019,2026-01-06 18:05:00,10900554,2026-01-06 18:16:27.712873048,-61.0,-93.0,early
9000019_1767723000,9000019,2026-01-06 18:10:00,10900222,2026-01-06 18:21:27.712873048,-30.0,56.0,ontime
9000019_1767723300,9000019,2026-01-06 18:15:00,10900202,2026-01-06 18:25:27.712873048,-19.0,62.0,ontime
9000019_1767723600,9000019,2026-01-06 18:20:00,10900354,2026-01-06 18:30:27.712873048,32.0,118.0,ontime
9000019_1767723900,9000019,2026-01-06 18:25:00,10900527,2026-01-06 18:35:27.712873048,34.0,158.0,late
9000019_1767724200,9000019,2026-01-06 18:30:00,10900469,2026-01-06 18:41:27.712873048,102.0,227.0,late
9000019_1767729000,9000019,2026-01-06 19:50:00,10900530,2026-01-06 20:03:27.712873048,191.0,45.0,ontime
9000019_1767729300,9000019,2026-01-06 19:55:00,10900619,2026-01-06 20:05:27.712873048,191.0,179.0,late
9000019_1767729600,9000019,2026-01-06 20:00:00,10900046,2026-01-06 20:10:27.712873048,191.0,156.0,late
9000019_1767729900,9000019,2026-01-06 20:05:00,10900227,2026-01-06 20:15:27.712873048,9.0,178.0,late
9000019_1767730200,9000019,2026-01-06 20:10:00,10900496,2026-01-06 20:21:27.712873048,190.0,76.0,ontime
9000019_1767730500,9000019,2026-01-06 20:15:00,10900019,2026-01-06 20:25:27.712873048,136.0,111.0,ontime
9000019_1767730800,9000019,2026-01-06 20:20:00,10900464,2026-01-06 20:31:27.712873048,97.0,-12.0,ontime
9000019_1767731100,9000019,2026-01-06 20:25:00,10900014,2026-01-06 20:35:27.712873048,52.0,103.0,ontime
9000019_1767731400,9000019,2026-01-06 20:30:00,10900269,2026-01-06 20:40:27.712873048,5.0,41.0,ontime
9000019_1767731700,9000019,2026-01-06 20:35:00,10900275,2026-01-06 20:45:27.712873048,65.0,92.0,ontime
9000019_1767732000,9000019,2026-01-06 20:40:00,10900289,2026-01-06 20:50:27.712873048,70.0,101.0,ontime
9000019_1767732300,9000019,2026-01-06 20:45:00,10900074,2026-01-06 20:55:27.712873048,80.0,163.0,late
9000019_1767732600,9000019,2026-01-06 20:50:00,10900226,2026-01-06 21:03:27.712873048,90.0,60.0,ontime
9000019_1767732900,9000019,2026-01-06 20:55:00,10900236,2026-01-06 21:05:27.712873048,89.0,-7.0,ontime
9000019_1767733200,9000019,2026-01-06 21:00:00,10900244,2026-01-06 21:10:27.712873048,163.0,7.0,ontime
9000019_1767733500,9000019,2026-01-06 21:05:00,10900293,2026-01-06 21:15:27.712873048,3.0,78.0,ontime
9000019_1767733800,9000019,2026-01-06 21:10:00,10900230,2026-01-06 21:21:27.712873048,-63.0,-3.0,ontime
9000019_1767734100,9000019,2026-01-06 21:15:00,10900343,2026-01-06 21:25:27.712873048,58.0,73.0,ontime
9000019_1767734400,9000019,2026-01-06 21:20:00,10900476,2026-01-06 21:31:27.712873048,12.0,-4.0,ontime
9000019_1767734700,9000019,2026-01-06 21:25:00,10900507,2026-01-06 21:35:27.712873048,6.0,61.0,ontime
9000019_1767735000,9000019,2026-01-06 21:30:00,10900374,2026-01-06 21:40:27.712873048,-21.0,36.0,ontime
9000019_1767735300,9000019,2026-01-06 21:35:00,10900281,2026-01-06 21:45:27.712873048,60.0,55.0,ontime
9000019_1767735600,9000019,2026-01-06 21:40:00,10900578,2026-01-06 21:50:27.712873048,74.0,45.0,ontime
9000019_1767735900,9000019,2026-01-06 21:45:00,10900294,2026-01-06 21:55:27.712873048,68.0,159.0,late
9000019_1767736800,9000019,2026-01-06 22:00:00,10900288,2026-01-06 22:12:27.712873048,159.0,44.0,ontime
9000019_1767737100,9000019,2026-01-06 22:05:00,10900296,2026-01-06 22:15:27.712873048,159.0,18.0,ontime
9000019_1767737400,9000019,2026-01-06 22:10:00,10900514,2026-01-06 22:20:27.712873048,159.0,32.0,ontime
9000019_1767737700,9000019,2026-01-06 22:15:00,10900045,2026-01-06 22:25:27.712873048,20.0,15.0,ontime
9000019_1767738000,9000019,2026-01-06 22:20:00,10900385,2026-01-06 22:30:27.712873048,-20.0,-85.0,early
9000019_1767738300,9000019,2026-01-06 22:25:00,10900303,2026-01-06 22:35:27.712873048,-18.0,-22.0,ontime
9000020_1767666300,9000020,2026-01-06 02:25:00,11000000,2026-01-06 02:38:57.166664842,0.0,28.0,ontime
9000020_1767666600,9000020,2026-01-06 02:30:00,11000004,2026-01-06 02:40:57.166664842,0.0,94.0,ontime
9000020_1767666900,9000020,2026-01-06 02:35:00,11000264,2026-01-06 02:46:57.166664842,0.0,33.0,ontime
9000020_1767667200,9000020,2026-01-06 02:40:00,11000018,2026-01-06 02:50:57.166664842,92.0,95.0,ontime
9000020_1767667500,9000020,2026-01-06 02:45:00,11000025,2026-01-06 02:55:57.166664842,70.0,105.0,ontime
9000020_1767667800,9000020,2026-01-06 02:50:00,11000265,2026-01-06 03:01:57.166664842,165.0,150.0,late
9000020_1767668100,9000020,2026-01-06 02:55:00,11000392,2026-01-06 03:05:57.166664842,120.0,118.0,ontime
9000020_1767668400,9000020,2026-01-06 03:00:00,11000425,2026-01-06 03:10:57.166664842,159.0,104.0,ontime
9000020_1767668700,9000020,2026-01-06 03:05:00,11000089,2026-01-06 03:18:57.166664842,162.0,127.0,late
9000020_1767669000,9000020,2026-01-06 03:10:00,11000383,2026-01-06 03:20:57.166664842,96.0,169.0,late
9000020_1767669300,9000020,2026-01-06 03:15:00,11000021,2026-01-06 03:25:57.166664842,131.0,149.0,late
9000020_1767669600,9000020,2026-01-06 03:20:00,11000427,2026-01-06 03:30:57.166664842,110.0,146.0,late
9000020_1767669900,9000020,2026-01-06 03:25:00,11000395,2026-01-06 03:36:57.166664842,90.0,15.0,ontime
9000020_1767670200,9000020,2026-01-06 03:30:00,11000408,2026-01-06 03:42:57.166664842,122.0,3.0,ontime
9000020_1767670500,9000020,2026-01-06 03:35:00,11000386,2026-01-06 03:45:57.166664842,74.0,-5.0,ontime
9000020_1767670800,9000020,2026-01-06 03:40:00,11000407,2026-01-06 03:50:57.166664842,56.0,114.0,ontime
9000020_1767671100,9000020,2026-01-06 03:45:00,11000412,2026-01-06 03:55:57.166664842,-23.0,57.0,ontime
9000020_1767671400,9000020,2026-01-06 03:50:00,11000385,2026-01-06 04:03:57.166664842,75.0,93.0,ontime
9000020_1767671700,9000020,2026-01-06 03:55:00,11000402,2026-01-06 04:05:57.166664842,107.0,140.0,late
9000020_1767672000,9000020,2026-01-06 04:00:00,11000272,2026-01-06 04:11:57.166664842,77.0,248.0,late
9000020_1767672300,9000020,2026-01-06 04:05:00,11000399,2026-01-06 04:15:57.166664842,108.0,344.0,late
9000020_1767672600,9000020,2026-01-06 04:10:00,11000417,2026-01-06 04:20:57.166664842,171.0,340.0,late
9000020_1767672900,9000020,2026-01-06 04:15:00,11000421,2026-01-06 04:26:57.166664842,374.0,365.0,late
9000020_1767673200,9000020,2026-01-06 04:20:00,11000422,2026-01-06 04:30:57.166664842,387.0,377.0,late
9000020_1767673500,9000020,2026-01-06 04:25:00,11000256,2026-01-06 04:35:57.166664842,377.0,285.0,late
9000020_1767673800,9000020,2026-01-06 04:30:00,11000118,2026-01-06 04:44:57.166664842,373.0,83.0,ontime
9000020_1767674100,9000020,2026-01-06 04:35:00,11000117,2026-01-06 04:45:57.166664842,250.0,106.0,ontime
9000020_1767674400,9000020,2026-01-06 04:40:00,11000433,2026-01-06 04:51:57.166664842,224.0,144.0,late
9000020_1767674700,9000020,2026-01-06 04:45:00,11000381,2026-01-06 04:55:57.166664842,83.0,212.0,late
9000020_1767675000,9000020,2026-01-06 04:50:00,11000374,2026-01-06 05:01:57.166664842,143.0,161.0,late
9000020_1767675300,9000020,2026-01-06 04:55:00,11000375,2026-01-06 05:05:57.166664842,133.0,165.0,late
9000020_1767675600,9000020,2026-01-06 05:00:00,11000379,2026-01-06 05:10:57.166664842,214.0,132.0,late
9000020_1767675900,9000020,2026-01-06 05:05:00,11000380,2026-01-06 05:16:57.166664842,143.0,76.0,ontime
9000020_1767676200,9000020,2026-01-06 05:10:00,11000378,2026-01-06 05:20:57.166664842,154.0,199.0,late
9000020_1767676500,9000020,2026-01-06 05:15:00,11000260,2026-01-06 05:27:57.166664842,103.0,-55.0,ontime
